time	V(buffer_out)
4.973149999999280e-007	6.008024e-001
4.973449999999279e-007	6.008104e-001
4.973821428570705e-007	6.008204e-001
4.974192857142133e-007	6.008304e-001
4.974564285713559e-007	6.008403e-001
4.974935714284987e-007	6.008502e-001
4.975307142856414e-007	6.008602e-001
4.975678571427841e-007	6.008701e-001
4.976049999999268e-007	6.008800e-001
4.976607142856408e-007	6.008948e-001
4.977164285713549e-007	6.009095e-001
4.977721428570689e-007	6.009242e-001
4.978278571427830e-007	6.009388e-001
4.978835714284971e-007	6.009535e-001
4.979392857142111e-007	6.009680e-001
4.979949999999252e-007	6.009825e-001
4.980892857142105e-007	6.010070e-001
4.981835714284958e-007	6.010314e-001
4.982778571427812e-007	6.010557e-001
4.983721428570664e-007	6.010798e-001
4.984664285713517e-007	6.011039e-001
4.985607142856371e-007	6.011278e-001
4.986549999999224e-007	6.011516e-001
4.986921428570651e-007	6.011609e-001
4.987292857142078e-007	6.011702e-001
4.987664285713505e-007	6.011795e-001
4.988035714284933e-007	6.011888e-001
4.988407142856359e-007	6.011981e-001
4.988778571427787e-007	6.012073e-001
4.989149999999213e-007	6.012166e-001
4.989449999999212e-007	6.012240e-001
4.989749999999211e-007	6.012314e-001
4.990049999999210e-007	6.012388e-001
4.990349999999208e-007	6.012462e-001
4.990649999999207e-007	6.012536e-001
4.990949999999206e-007	6.012610e-001
4.991249999999205e-007	6.012684e-001
4.991535714284918e-007	6.012754e-001
4.991821428570630e-007	6.012824e-001
4.992107142856344e-007	6.012894e-001
4.992392857142057e-007	6.012964e-001
4.992678571427770e-007	6.013034e-001
4.992964285713483e-007	6.013103e-001
4.993249999999196e-007	6.013173e-001
4.993535714284910e-007	6.013242e-001
4.993821428570622e-007	6.013311e-001
4.994107142856335e-007	6.013380e-001
4.994392857142049e-007	6.013449e-001
4.994678571427762e-007	6.013518e-001
4.994964285713475e-007	6.013587e-001
4.995249999999188e-007	6.013656e-001
4.995564285713472e-007	6.013732e-001
4.995878571427757e-007	6.013807e-001
4.996192857142041e-007	6.013883e-001
4.996507142856325e-007	6.013958e-001
4.996821428570609e-007	6.014033e-001
4.997135714284895e-007	6.014108e-001
4.997449999999179e-007	6.014183e-001
4.997778571427749e-007	6.014261e-001
4.998107142856319e-007	6.014339e-001
4.998435714284889e-007	6.014417e-001
4.998764285713459e-007	6.014494e-001
4.999092857142029e-007	6.014572e-001
4.999421428570599e-007	6.014650e-001
4.999749999999169e-007	6.014727e-001
5.000092857142144e-007	6.014808e-001
5.000435714285118e-007	6.014888e-001
5.000778571428093e-007	6.014969e-001
5.001121428571068e-007	6.015049e-001
5.001464285714043e-007	6.015129e-001
5.001807142857017e-007	6.015209e-001
5.002149999999991e-007	6.015289e-001
5.002464285714276e-007	6.015362e-001
5.002778571428561e-007	6.015435e-001
5.003092857142845e-007	6.015508e-001
5.003407142857129e-007	6.015581e-001
5.003721428571413e-007	6.015654e-001
5.004035714285698e-007	6.015726e-001
5.004349999999982e-007	6.015798e-001
5.004621428571409e-007	6.015861e-001
5.004892857142837e-007	6.015924e-001
5.005164285714264e-007	6.015986e-001
5.005435714285692e-007	6.016048e-001
5.005707142857119e-007	6.016111e-001
5.005978571428547e-007	6.016173e-001
5.006249999999974e-007	6.016235e-001
5.006507142857116e-007	6.016294e-001
5.006764285714258e-007	6.016352e-001
5.007021428571399e-007	6.016411e-001
5.007278571428542e-007	6.016470e-001
5.007535714285684e-007	6.016528e-001
5.007792857142825e-007	6.016587e-001
5.008049999999967e-007	6.016645e-001
5.008207142857109e-007	6.016680e-001
5.008364285714251e-007	6.016716e-001
5.008521428571393e-007	6.016752e-001
5.008678571428536e-007	6.016787e-001
5.008835714285678e-007	6.016823e-001
5.008992857142820e-007	6.016858e-001
5.009149999999962e-007	6.016893e-001
5.009249999999962e-007	6.016916e-001
5.009892857142816e-007	6.017061e-001
5.010535714285671e-007	6.017206e-001
5.011178571428526e-007	6.017350e-001
5.011821428571379e-007	6.017493e-001
5.012464285714234e-007	6.017636e-001
5.013107142857089e-007	6.017779e-001
5.013749999999943e-007	6.017922e-001
5.014049999999942e-007	6.017988e-001
5.014249999999941e-007	6.018032e-001
5.014449999999940e-007	6.018076e-001
5.014649999999939e-007	6.018120e-001
5.014849999999939e-007	6.018164e-001
5.014949999999938e-007	6.018186e-001
5.015049999999938e-007	6.018208e-001
5.015149999999937e-007	6.018230e-001
5.015249999999937e-007	6.018252e-001
5.015349999999936e-007	6.018274e-001
5.015449999999936e-007	6.018296e-001
5.015549999999936e-007	6.018318e-001
5.015649999999935e-007	6.018340e-001
5.015749999999935e-007	6.018361e-001
5.015849999999934e-007	6.018384e-001
5.015949999999934e-007	6.018406e-001
5.016049999999934e-007	6.018427e-001
5.016249999999933e-007	6.018471e-001
5.016449999999932e-007	6.018515e-001
5.016649999999931e-007	6.018558e-001
5.016849999999930e-007	6.018602e-001
5.017049999999929e-007	6.018645e-001
5.017249999999929e-007	6.018689e-001
5.017449999999928e-007	6.018732e-001
5.017549999999927e-007	6.018754e-001
5.017649999999927e-007	6.018776e-001
5.017749999999927e-007	6.018797e-001
5.017849999999926e-007	6.018819e-001
5.017949999999926e-007	6.018841e-001
5.018049999999925e-007	6.018862e-001
5.018149999999925e-007	6.018884e-001
5.018249999999924e-007	6.018905e-001
5.018349999999924e-007	6.018927e-001
5.018449999999924e-007	6.018949e-001
5.018549999999923e-007	6.018970e-001
5.018649999999923e-007	6.018991e-001
5.018749999999922e-007	6.019013e-001
5.018849999999922e-007	6.019035e-001
5.018949999999922e-007	6.019056e-001
5.019049999999921e-007	6.019078e-001
5.019149999999921e-007	6.019099e-001
5.019249999999920e-007	6.019121e-001
5.019349999999920e-007	6.019142e-001
5.019449999999919e-007	6.019164e-001
5.019549999999919e-007	6.019185e-001
5.019649999999919e-007	6.019207e-001
5.019749999999918e-007	6.019228e-001
5.019849999999918e-007	6.019250e-001
5.019949999999917e-007	6.019270e-001
5.020149999999917e-007	6.019313e-001
5.020449999999915e-007	6.019378e-001
5.020749999999914e-007	6.019442e-001
5.021049999999913e-007	6.019505e-001
5.021349999999912e-007	6.019569e-001
5.021649999999910e-007	6.019632e-001
5.021949999999909e-007	6.019696e-001
5.022249999999908e-007	6.019759e-001
5.022549999999907e-007	6.019822e-001
5.023021428571333e-007	6.019921e-001
5.023492857142760e-007	6.020020e-001
5.023964285714186e-007	6.020118e-001
5.024435714285613e-007	6.020216e-001
5.024907142857039e-007	6.020314e-001
5.025378571428467e-007	6.020411e-001
5.025849999999893e-007	6.020508e-001
5.026192857142749e-007	6.020579e-001
5.026535714285605e-007	6.020649e-001
5.026878571428460e-007	6.020719e-001
5.027221428571315e-007	6.020788e-001
5.027564285714171e-007	6.020858e-001
5.027907142857027e-007	6.020927e-001
5.028249999999883e-007	6.020996e-001
5.028592857142739e-007	6.021065e-001
5.028935714285595e-007	6.021134e-001
5.029278571428450e-007	6.021202e-001
5.029621428571305e-007	6.021270e-001
5.029964285714161e-007	6.021338e-001
5.030307142857017e-007	6.021406e-001
5.030649999999873e-007	6.021474e-001
5.031049999999871e-007	6.021553e-001
5.031449999999870e-007	6.021631e-001
5.031849999999868e-007	6.021709e-001
5.032249999999866e-007	6.021786e-001
5.032649999999865e-007	6.021864e-001
5.033049999999863e-007	6.021941e-001
5.033449999999861e-007	6.022018e-001
5.034021428571287e-007	6.022127e-001
5.034592857142714e-007	6.022235e-001
5.035164285714139e-007	6.022343e-001
5.035735714285566e-007	6.022449e-001
5.036307142856992e-007	6.022556e-001
5.036878571428419e-007	6.022661e-001
5.037449999999845e-007	6.022766e-001
5.038749999999839e-007	6.023001e-001
5.040049999999834e-007	6.023233e-001
5.041349999999828e-007	6.023460e-001
5.042649999999823e-007	6.023683e-001
5.043949999999818e-007	6.023901e-001
5.045249999999812e-007	6.024116e-001
5.046549999999807e-007	6.024325e-001
5.048107142856943e-007	6.024571e-001
5.049664285714079e-007	6.024809e-001
5.051221428571215e-007	6.025040e-001
5.052778571428353e-007	6.025264e-001
5.054335714285489e-007	6.025481e-001
5.055892857142625e-007	6.025690e-001
5.057449999999761e-007	6.025892e-001
5.058678571428328e-007	6.026047e-001
5.059907142856894e-007	6.026196e-001
5.061135714285461e-007	6.026341e-001
5.062364285714026e-007	6.026481e-001
5.063592857142593e-007	6.026616e-001
5.064821428571159e-007	6.026746e-001
5.066049999999726e-007	6.026872e-001
5.067321428571148e-007	6.026996e-001
5.068592857142572e-007	6.027116e-001
5.069864285713995e-007	6.027231e-001
5.071135714285419e-007	6.027340e-001
5.072407142856842e-007	6.027445e-001
5.073678571428266e-007	6.027544e-001
5.074949999999689e-007	6.027638e-001
5.076321428571111e-007	6.027734e-001
5.077692857142534e-007	6.027825e-001
5.079064285713957e-007	6.027909e-001
5.080435714285380e-007	6.027988e-001
5.081807142856803e-007	6.028062e-001
5.083178571428226e-007	6.028130e-001
5.084549999999649e-007	6.028192e-001
5.086607142856783e-007	6.028275e-001
5.088664285713917e-007	6.028348e-001
5.090721428571051e-007	6.028409e-001
5.092778571428186e-007	6.028461e-001
5.094835714285320e-007	6.028501e-001
5.096892857142455e-007	6.028531e-001
5.098949999999589e-007	6.028551e-001
5.100749999999581e-007	6.028561e-001
5.102549999999574e-007	6.028564e-001
5.104349999999566e-007	6.028562e-001
5.106149999999559e-007	6.028555e-001
5.107949999999551e-007	6.028541e-001
5.109749999999544e-007	6.028521e-001
5.111549999999536e-007	6.028496e-001
5.111649999999536e-007	6.028494e-001
5.113749999999527e-007	6.028458e-001
5.115849999999518e-007	6.028417e-001
5.117949999999510e-007	6.028372e-001
5.120049999999501e-007	6.028322e-001
5.122149999999492e-007	6.028267e-001
5.124249999999483e-007	6.028208e-001
5.126349999999475e-007	6.028144e-001
5.130564285713743e-007	6.028003e-001
5.134778571428012e-007	6.027862e-001
5.138992857142279e-007	6.027719e-001
5.143207142856547e-007	6.027576e-001
5.147421428570815e-007	6.027433e-001
5.151635714285084e-007	6.027288e-001
5.155849999999352e-007	6.027144e-001
5.158964285713624e-007	6.027045e-001
5.162078571427898e-007	6.026952e-001
5.165192857142170e-007	6.026865e-001
5.168307142856443e-007	6.026783e-001
5.171421428570715e-007	6.026706e-001
5.174535714284989e-007	6.026636e-001
5.177649999999261e-007	6.026571e-001
5.182835714284954e-007	6.026480e-001
5.188021428570646e-007	6.026405e-001
5.193207142856339e-007	6.026344e-001
5.198392857142032e-007	6.026298e-001
5.203578571427725e-007	6.026268e-001
5.208764285713417e-007	6.026252e-001
5.213949999999110e-007	6.026252e-001
5.214049999999110e-007	6.026253e-001
5.221792857141935e-007	6.026277e-001
5.229535714284760e-007	6.026307e-001
5.237278571427585e-007	6.026341e-001
5.245021428570409e-007	6.026380e-001
5.252764285713234e-007	6.026424e-001
5.260507142856059e-007	6.026473e-001
5.268249999998884e-007	6.026527e-001
5.274564285713144e-007	6.026558e-001
5.280878571427404e-007	6.026585e-001
5.287192857141663e-007	6.026607e-001
5.293507142855922e-007	6.026624e-001
5.299821428570181e-007	6.026637e-001
5.306135714284441e-007	6.026645e-001
5.312449999998701e-007	6.026648e-001
5.316449999998684e-007	6.026649e-001
5.326064285712929e-007	6.026642e-001
5.335678571427176e-007	6.026635e-001
5.345292857141421e-007	6.026627e-001
5.354907142855667e-007	6.026618e-001
5.364521428569912e-007	6.026609e-001
5.374135714284159e-007	6.026600e-001
5.383749999998404e-007	6.026589e-001
5.418849999998258e-007	6.026580e-001
5.433464285712483e-007	6.026583e-001
5.448078571426708e-007	6.026586e-001
5.462692857140933e-007	6.026589e-001
5.477307142855157e-007	6.026591e-001
5.491921428569382e-007	6.026592e-001
5.506535714283608e-007	6.026592e-001
5.521149999997832e-007	6.026592e-001
5.521249999997832e-007	6.026592e-001
5.533649999998137e-007	6.026591e-001
5.546049999998442e-007	6.026590e-001
5.558449999998748e-007	6.026589e-001
5.570849999999052e-007	6.026588e-001
5.583249999999357e-007	6.026586e-001
5.595649999999662e-007	6.026585e-001
5.608049999999967e-007	6.026585e-001
5.610221428571387e-007	6.026585e-001
5.612392857142807e-007	6.026585e-001
5.614564285714226e-007	6.026582e-001
5.616735714285646e-007	6.026577e-001
5.618907142857065e-007	6.026571e-001
5.621078571428485e-007	6.026562e-001
5.623249999999904e-007	6.026552e-001
5.623349999999904e-007	6.026551e-001
5.626521428571319e-007	6.026532e-001
5.629692857142735e-007	6.026494e-001
5.632864285714150e-007	6.026438e-001
5.636035714285566e-007	6.026364e-001
5.639207142856981e-007	6.026271e-001
5.642378571428397e-007	6.026159e-001
5.645549999999811e-007	6.026029e-001
5.649692857142652e-007	6.025816e-001
5.653835714285492e-007	6.025547e-001
5.657978571428332e-007	6.025222e-001
5.662121428571171e-007	6.024843e-001
5.666264285714011e-007	6.024408e-001
5.670407142856851e-007	6.023917e-001
5.674549999999691e-007	6.023371e-001
5.677921428571105e-007	6.022878e-001
5.681292857142520e-007	6.022352e-001
5.684664285713934e-007	6.021791e-001
5.688035714285349e-007	6.021196e-001
5.691407142856763e-007	6.020568e-001
5.694778571428179e-007	6.019905e-001
5.698149999999593e-007	6.019209e-001
5.702078571428148e-007	6.018359e-001
5.706007142856703e-007	6.017483e-001
5.709935714285258e-007	6.016583e-001
5.713864285713813e-007	6.015658e-001
5.717792857142368e-007	6.014708e-001
5.721721428570923e-007	6.013733e-001
5.725649999999478e-007	6.012734e-001
5.725749999999478e-007	6.012708e-001
5.728849999999465e-007	6.011914e-001
5.731949999999452e-007	6.011117e-001
5.735049999999439e-007	6.010317e-001
5.738149999999426e-007	6.009515e-001
5.741249999999413e-007	6.008711e-001
5.744349999999400e-007	6.007904e-001
5.747449999999388e-007	6.007095e-001
5.749092857142238e-007	6.006668e-001
5.750735714285088e-007	6.006242e-001
5.752378571427939e-007	6.005817e-001
5.754021428570788e-007	6.005393e-001
5.755664285713639e-007	6.004970e-001
5.757307142856489e-007	6.004548e-001
5.758949999999340e-007	6.004127e-001
5.760078571427907e-007	6.003839e-001
5.761207142856473e-007	6.003551e-001
5.762335714285040e-007	6.003264e-001
5.763464285713606e-007	6.002978e-001
5.764592857142174e-007	6.002693e-001
5.765721428570740e-007	6.002408e-001
5.766849999999307e-007	6.002123e-001
5.767692857142161e-007	6.001912e-001
5.768535714285014e-007	6.001701e-001
5.769378571427868e-007	6.001490e-001
5.770221428570721e-007	6.001280e-001
5.771064285713575e-007	6.001070e-001
5.771907142856429e-007	6.000861e-001
5.772749999999282e-007	6.000652e-001
5.773335714284994e-007	6.000507e-001
5.773921428570706e-007	6.000363e-001
5.774507142856418e-007	6.000218e-001
5.775092857142130e-007	6.000074e-001
5.775678571427842e-007	5.999930e-001
5.776264285713553e-007	5.999787e-001
5.776849999999265e-007	5.999644e-001
5.777907142856404e-007	5.999385e-001
5.778964285713542e-007	5.999128e-001
5.780021428570680e-007	5.998871e-001
5.781078571427820e-007	5.998615e-001
5.782135714284958e-007	5.998360e-001
5.783192857142096e-007	5.998106e-001
5.784249999999234e-007	5.997853e-001
5.784835714284947e-007	5.997713e-001
5.785421428570658e-007	5.997573e-001
5.786007142856370e-007	5.997433e-001
5.786592857142082e-007	5.997294e-001
5.787178571427794e-007	5.997155e-001
5.787764285713505e-007	5.997016e-001
5.788349999999217e-007	5.996877e-001
5.788664285713502e-007	5.996802e-001
5.788978571427787e-007	5.996728e-001
5.789292857142071e-007	5.996654e-001
5.789607142856355e-007	5.996579e-001
5.789921428570639e-007	5.996505e-001
5.790235714284924e-007	5.996432e-001
5.790549999999208e-007	5.996358e-001
5.790835714284922e-007	5.996291e-001
5.791121428570634e-007	5.996224e-001
5.791407142856347e-007	5.996156e-001
5.791692857142061e-007	5.996089e-001
5.791978571427774e-007	5.996022e-001
5.792264285713487e-007	5.995956e-001
5.792549999999200e-007	5.995889e-001
5.792835714284913e-007	5.995822e-001
5.793121428570626e-007	5.995755e-001
5.793407142856339e-007	5.995688e-001
5.793692857142052e-007	5.995622e-001
5.793978571427766e-007	5.995555e-001
5.794264285713478e-007	5.995489e-001
5.794549999999192e-007	5.995423e-001
5.794849999999190e-007	5.995353e-001
5.795149999999189e-007	5.995283e-001
5.795449999999188e-007	5.995214e-001
5.795749999999187e-007	5.995144e-001
5.796049999999185e-007	5.995075e-001
5.796349999999184e-007	5.995005e-001
5.796649999999183e-007	5.994936e-001
5.796978571427753e-007	5.994860e-001
5.797307142856323e-007	5.994784e-001
5.797635714284893e-007	5.994708e-001
5.797964285713463e-007	5.994632e-001
5.798292857142033e-007	5.994556e-001
5.798621428570603e-007	5.994481e-001
5.798949999999173e-007	5.994405e-001
5.799292857142148e-007	5.994326e-001
5.799635714285122e-007	5.994248e-001
5.799978571428097e-007	5.994169e-001
5.800321428571071e-007	5.994090e-001
5.800664285714046e-007	5.994012e-001
5.801007142857020e-007	5.993933e-001
5.801349999999994e-007	5.993855e-001
5.801678571428565e-007	5.993780e-001
5.802007142857134e-007	5.993705e-001
5.802335714285705e-007	5.993630e-001
5.802664285714274e-007	5.993555e-001
5.802992857142845e-007	5.993481e-001
5.803321428571414e-007	5.993406e-001
5.803649999999985e-007	5.993331e-001
5.803935714285698e-007	5.993266e-001
5.804221428571411e-007	5.993201e-001
5.804507142857124e-007	5.993136e-001
5.804792857142837e-007	5.993072e-001
5.805078571428551e-007	5.993007e-001
5.805364285714263e-007	5.992943e-001
5.805649999999977e-007	5.992878e-001
5.805878571428548e-007	5.992826e-001
5.806107142857117e-007	5.992774e-001
5.806335714285688e-007	5.992723e-001
5.806564285714258e-007	5.992671e-001
5.806792857142829e-007	5.992620e-001
5.807021428571399e-007	5.992568e-001
5.807249999999970e-007	5.992517e-001
5.807521428571397e-007	5.992456e-001
5.807792857142825e-007	5.992395e-001
5.808064285714252e-007	5.992333e-001
5.808335714285680e-007	5.992272e-001
5.808607142857107e-007	5.992211e-001
5.808878571428535e-007	5.992150e-001
5.809149999999962e-007	5.992090e-001
5.809807142857102e-007	5.991942e-001
5.810464285714242e-007	5.991795e-001
5.811121428571382e-007	5.991648e-001
5.811778571428523e-007	5.991502e-001
5.812435714285663e-007	5.991356e-001
5.813092857142803e-007	5.991210e-001
5.813749999999943e-007	5.991064e-001
5.814049999999942e-007	5.990998e-001
5.814249999999941e-007	5.990953e-001
5.814449999999940e-007	5.990909e-001
5.814649999999939e-007	5.990865e-001
5.814849999999938e-007	5.990821e-001
5.814949999999938e-007	5.990798e-001
5.815049999999937e-007	5.990776e-001
5.815149999999937e-007	5.990754e-001
5.815249999999937e-007	5.990732e-001
5.815349999999936e-007	5.990710e-001
5.815449999999936e-007	5.990688e-001
5.815549999999935e-007	5.990666e-001
5.815649999999935e-007	5.990644e-001
5.815749999999935e-007	5.990623e-001
5.815849999999934e-007	5.990601e-001
5.815949999999934e-007	5.990579e-001
5.816049999999933e-007	5.990556e-001
5.816149999999933e-007	5.990534e-001
5.816249999999933e-007	5.990512e-001
5.816449999999932e-007	5.990468e-001
5.816649999999931e-007	5.990425e-001
5.816849999999930e-007	5.990381e-001
5.817049999999929e-007	5.990337e-001
5.817249999999928e-007	5.990293e-001
5.817449999999928e-007	5.990250e-001
5.817549999999927e-007	5.990227e-001
5.817649999999927e-007	5.990206e-001
5.817749999999926e-007	5.990184e-001
5.817849999999926e-007	5.990162e-001
5.817949999999925e-007	5.990140e-001
5.818049999999925e-007	5.990118e-001
5.818149999999925e-007	5.990096e-001
5.818249999999924e-007	5.990075e-001
5.818349999999924e-007	5.990053e-001
5.818449999999923e-007	5.990031e-001
5.818549999999923e-007	5.990009e-001
5.818649999999923e-007	5.989988e-001
5.818749999999922e-007	5.989966e-001
5.818849999999922e-007	5.989944e-001
5.818949999999921e-007	5.989922e-001
5.819049999999921e-007	5.989901e-001
5.819149999999920e-007	5.989879e-001
5.819249999999920e-007	5.989857e-001
5.819349999999920e-007	5.989836e-001
5.819449999999919e-007	5.989814e-001
5.819549999999919e-007	5.989792e-001
5.819649999999918e-007	5.989770e-001
5.819749999999918e-007	5.989749e-001
5.819849999999918e-007	5.989727e-001
5.819949999999917e-007	5.989705e-001
5.820149999999916e-007	5.989662e-001
5.820449999999915e-007	5.989597e-001
5.820792857142771e-007	5.989524e-001
5.821135714285627e-007	5.989450e-001
5.821478571428483e-007	5.989376e-001
5.821821428571337e-007	5.989303e-001
5.822164285714193e-007	5.989229e-001
5.822507142857049e-007	5.989156e-001
5.822849999999905e-007	5.989082e-001
5.823549999999902e-007	5.988933e-001
5.824249999999899e-007	5.988785e-001
5.824949999999896e-007	5.988637e-001
5.825649999999893e-007	5.988490e-001
5.826349999999890e-007	5.988344e-001
5.827049999999888e-007	5.988199e-001
5.827749999999885e-007	5.988054e-001
5.827849999999884e-007	5.988033e-001
5.829907142857018e-007	5.987610e-001
5.831964285714153e-007	5.987196e-001
5.834021428571287e-007	5.986790e-001
5.836078571428422e-007	5.986393e-001
5.838135714285556e-007	5.986004e-001
5.840192857142690e-007	5.985624e-001
5.842249999999824e-007	5.985253e-001
5.845492857142668e-007	5.984688e-001
5.848735714285512e-007	5.984155e-001
5.851978571428356e-007	5.983654e-001
5.855221428571198e-007	5.983184e-001
5.858464285714042e-007	5.982746e-001
5.861707142856886e-007	5.982340e-001
5.864949999999730e-007	5.981965e-001
5.867121428571149e-007	5.981735e-001
5.869292857142569e-007	5.981521e-001
5.871464285713988e-007	5.981322e-001
5.873635714285408e-007	5.981138e-001
5.875807142856827e-007	5.980969e-001
5.877978571428248e-007	5.980816e-001
5.880149999999667e-007	5.980678e-001
5.883064285713940e-007	5.980517e-001
5.885978571428214e-007	5.980379e-001
5.888892857142488e-007	5.980264e-001
5.891807142856761e-007	5.980172e-001
5.894721428571034e-007	5.980102e-001
5.897635714285309e-007	5.980055e-001
5.900549999999582e-007	5.980031e-001
5.902921428571000e-007	5.980025e-001
5.905292857142419e-007	5.980028e-001
5.907664285713838e-007	5.980041e-001
5.910035714285257e-007	5.980064e-001
5.912407142856675e-007	5.980096e-001
5.914778571428095e-007	5.980137e-001
5.917149999999513e-007	5.980188e-001
5.919007142856648e-007	5.980232e-001
5.920864285713783e-007	5.980279e-001
5.922721428570918e-007	5.980329e-001
5.924578571428054e-007	5.980382e-001
5.926435714285189e-007	5.980438e-001
5.928292857142324e-007	5.980497e-001
5.930149999999459e-007	5.980559e-001
5.930249999999458e-007	5.980562e-001
5.933378571428017e-007	5.980672e-001
5.936507142856575e-007	5.980782e-001
5.939635714285134e-007	5.980893e-001
5.942764285713692e-007	5.981004e-001
5.945892857142250e-007	5.981115e-001
5.949021428570808e-007	5.981227e-001
5.952149999999367e-007	5.981339e-001
5.954421428570786e-007	5.981417e-001
5.956692857142206e-007	5.981493e-001
5.958964285713624e-007	5.981566e-001
5.961235714285044e-007	5.981636e-001
5.963507142856463e-007	5.981704e-001
5.965778571427882e-007	5.981769e-001
5.968049999999301e-007	5.981832e-001
5.971407142856430e-007	5.981918e-001
5.974764285713558e-007	5.981996e-001
5.978121428570687e-007	5.982067e-001
5.981478571427817e-007	5.982131e-001
5.984835714284946e-007	5.982187e-001
5.988192857142075e-007	5.982235e-001
5.991549999999203e-007	5.982276e-001
5.996192857142041e-007	5.982319e-001
6.000835714284879e-007	5.982352e-001
6.005478571427717e-007	5.982374e-001
6.010121428570554e-007	5.982387e-001
6.014764285713392e-007	5.982389e-001
6.019407142856230e-007	5.982382e-001
6.024049999999068e-007	5.982364e-001
6.032649999999032e-007	5.982324e-001
6.042292857141849e-007	5.982254e-001
6.051935714284667e-007	5.982191e-001
6.061578571427484e-007	5.982135e-001
6.071221428570300e-007	5.982086e-001
6.080864285713117e-007	5.982044e-001
6.090507142855934e-007	5.982009e-001
6.100149999998751e-007	5.981981e-001
6.105121428570159e-007	5.981975e-001
6.110092857141567e-007	5.981970e-001
6.115064285712975e-007	5.981968e-001
6.120035714284383e-007	5.981967e-001
6.125007142855791e-007	5.981969e-001
6.129978571427199e-007	5.981972e-001
6.134949999998607e-007	5.981977e-001
6.135049999998606e-007	5.981978e-001
6.145121428570231e-007	5.981991e-001
6.155192857141855e-007	5.982002e-001
6.165264285713480e-007	5.982012e-001
6.175335714285104e-007	5.982020e-001
6.185407142856729e-007	5.982027e-001
6.195478571428353e-007	5.982033e-001
6.205549999999977e-007	5.982037e-001
6.209364285714247e-007	5.982028e-001
6.213178571428518e-007	5.982029e-001
6.216992857142787e-007	5.982039e-001
6.220807142857057e-007	5.982058e-001
6.224621428571326e-007	5.982086e-001
6.228435714285597e-007	5.982124e-001
6.232249999999866e-007	5.982170e-001
6.237149999999846e-007	5.982279e-001
6.241678571428399e-007	5.982411e-001
6.246207142856951e-007	5.982605e-001
6.250735714285504e-007	5.982861e-001
6.255264285714056e-007	5.983177e-001
6.259792857142609e-007	5.983555e-001
6.264321428571161e-007	5.983994e-001
6.268849999999714e-007	5.984494e-001
6.270407142856850e-007	5.984685e-001
6.271964285713987e-007	5.984884e-001
6.273521428571123e-007	5.985092e-001
6.275078571428260e-007	5.985307e-001
6.276635714285396e-007	5.985531e-001
6.278192857142533e-007	5.985763e-001
6.279749999999669e-007	5.986003e-001
6.281149999999663e-007	5.986225e-001
6.282549999999657e-007	5.986453e-001
6.283949999999651e-007	5.986688e-001
6.285349999999645e-007	5.986928e-001
6.286749999999640e-007	5.987175e-001
6.288149999999634e-007	5.987427e-001
6.289549999999628e-007	5.987686e-001
6.292092857142475e-007	5.988172e-001
6.294635714285321e-007	5.988673e-001
6.297178571428168e-007	5.989190e-001
6.299721428571014e-007	5.989723e-001
6.302264285713860e-007	5.990271e-001
6.304807142856707e-007	5.990834e-001
6.307349999999554e-007	5.991414e-001
6.311278571428109e-007	5.992338e-001
6.315207142856664e-007	5.993278e-001
6.319135714285219e-007	5.994235e-001
6.323064285713774e-007	5.995209e-001
6.326992857142330e-007	5.996199e-001
6.330921428570884e-007	5.997206e-001
6.334849999999440e-007	5.998229e-001
6.335507142856580e-007	5.998400e-001
6.336164285713719e-007	5.998570e-001
6.336821428570859e-007	5.998741e-001
6.337478571428000e-007	5.998911e-001
6.338135714285140e-007	5.999082e-001
6.338792857142280e-007	5.999253e-001
6.339449999999420e-007	5.999424e-001
6.339549999999420e-007	5.999450e-001
6.341964285713695e-007	6.000080e-001
6.344378571427972e-007	6.000708e-001
6.346792857142247e-007	6.001335e-001
6.349207142856523e-007	6.001961e-001
6.351621428570798e-007	6.002586e-001
6.354035714285074e-007	6.003210e-001
6.356449999999350e-007	6.003833e-001
6.358507142856484e-007	6.004361e-001
6.360564285713618e-007	6.004886e-001
6.362621428570752e-007	6.005409e-001
6.364678571427887e-007	6.005930e-001
6.366735714285021e-007	6.006448e-001
6.368792857142156e-007	6.006964e-001
6.370849999999290e-007	6.007478e-001
6.371621428570715e-007	6.007669e-001
6.372392857142141e-007	6.007860e-001
6.373164285713566e-007	6.008051e-001
6.373935714284992e-007	6.008242e-001
6.374707142856416e-007	6.008432e-001
6.375478571427842e-007	6.008621e-001
6.376249999999267e-007	6.008810e-001
6.376707142856408e-007	6.008923e-001
6.377164285713549e-007	6.009034e-001
6.377621428570690e-007	6.009146e-001
6.378078571427832e-007	6.009258e-001
6.378535714284972e-007	6.009369e-001
6.378992857142113e-007	6.009480e-001
6.379449999999254e-007	6.009591e-001
6.379964285713537e-007	6.009716e-001
6.380478571427822e-007	6.009840e-001
6.380992857142105e-007	6.009965e-001
6.381507142856388e-007	6.010089e-001
6.382021428570671e-007	6.010213e-001
6.382535714284956e-007	6.010337e-001
6.383049999999239e-007	6.010460e-001
6.383607142856379e-007	6.010594e-001
6.384164285713520e-007	6.010728e-001
6.384721428570660e-007	6.010861e-001
6.385278571427802e-007	6.010994e-001
6.385835714284942e-007	6.011127e-001
6.386392857142082e-007	6.011260e-001
6.386949999999223e-007	6.011392e-001
6.387949999999219e-007	6.011629e-001
